parameter_name,module,country_id,baseline_value,low_value,high_value,distribution,truncation_rule,source_id,justification,double_counting_note,parameter_set_id,dataset_version,assumption_id,created_at,created_by_script,audit_status,author_approval_date,author_approval_note,is_observed,is_scenario,is_structural_unobserved,sensitivity_level,included_in_primary
policy_cost_gross_gdp_PEN,policy_cost,CHL,0.023124413031215346,0.023124413031215346,0.023124413031215346,fixed_observed_or_mechanical,declared,CHL_PEN_2024_OFFICIAL,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_PEN_CHL__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_GMI_ideal_aggregate,policy_cost,CHL,0.0014636228592727473,0.0014636228592727473,0.0014636228592727473,fixed_observed_or_mechanical,declared,CHL_GMI_ideal_aggregate_2024,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_CHL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_gmi_GMI_ideal_aggregate,policy_cost,CHL,1.0,1.0,1.0,fixed,0_to_1,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_CHL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_GMI_loaded_aggregate,policy_cost,CHL,0.002195434288909121,0.002195434288909121,0.002195434288909121,fixed_observed_or_mechanical,declared,CHL_GMI_loaded_aggregate_2024,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_CHL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_gmi_GMI_loaded_aggregate,policy_cost,CHL,1.0,1.0,1.0,fixed,0_to_1,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_CHL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
theta_target_GMI_loaded,policy_cost,CHL,1.5,1.0,1.5,bounded_PERT,declared,PLAN_02_SEC_10_10,Loaded aggregate GMI is companion mandatory in rankings.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_theta_target_GMI_loaded_CHL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_MUT,policy_cost,CHL,0.029040136096681494,0.029040136096681494,0.029040136096681494,fixed_observed_or_mechanical,declared,CHL_MUT_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_MUT_CHL__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_MUT,policy_cost,CHL,0.25,0.1,0.4,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_MUT_CHL__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_PBI,policy_cost,CHL,0.04607610192567735,0.04607610192567735,0.04607610192567735,fixed_observed_or_mechanical,declared,CHL_PBI_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_PBI_CHL__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_PBI,policy_cost,CHL,0.5,0.25,1.0,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_PBI_CHL__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_UBI,policy_cost,CHL,0.11616054438672598,0.11616054438672598,0.11616054438672598,fixed_observed_or_mechanical,declared,CHL_UBI_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_UBI_CHL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_UBI,policy_cost,CHL,1.0,0.25,1.0,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_UBI_CHL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_PEN,policy_cost,COL,0.006335029054768649,0.006335029054768649,0.006335029054768649,fixed_observed_or_mechanical,declared,COL_PEN_2024_OFFICIAL,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_PEN_COL__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_GMI_ideal_aggregate,policy_cost,COL,0.029859372366793622,0.029859372366793622,0.029859372366793622,fixed_observed_or_mechanical,declared,COL_GMI_ideal_aggregate_2024,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_COL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_gmi_GMI_ideal_aggregate,policy_cost,COL,1.0,1.0,1.0,fixed,0_to_1,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_COL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_GMI_loaded_aggregate,policy_cost,COL,0.04478905855019043,0.04478905855019043,0.04478905855019043,fixed_observed_or_mechanical,declared,COL_GMI_loaded_aggregate_2024,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_COL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_gmi_GMI_loaded_aggregate,policy_cost,COL,1.0,1.0,1.0,fixed,0_to_1,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_COL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
theta_target_GMI_loaded,policy_cost,COL,1.5,1.0,1.5,bounded_PERT,declared,PLAN_02_SEC_10_10,Loaded aggregate GMI is companion mandatory in rankings.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_theta_target_GMI_loaded_COL__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_MUT,policy_cost,COL,0.047456090856315365,0.047456090856315365,0.047456090856315365,fixed_observed_or_mechanical,declared,COL_MUT_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_MUT_COL__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_MUT,policy_cost,COL,0.25,0.1,0.4,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_MUT_COL__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_PBI,policy_cost,COL,0.07145982588629725,0.07145982588629725,0.07145982588629725,fixed_observed_or_mechanical,declared,COL_PBI_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_PBI_COL__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_PBI,policy_cost,COL,0.5,0.25,1.0,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_PBI_COL__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_UBI,policy_cost,COL,0.18982436342526146,0.18982436342526146,0.18982436342526146,fixed_observed_or_mechanical,declared,COL_UBI_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_UBI_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_UBI,policy_cost,COL,1.0,0.25,1.0,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_UBI_COL__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_PEN,policy_cost,MEX,0.011597322930556823,0.011597322930556823,0.011597322930556823,fixed_observed_or_mechanical,declared,MEX_PEN_2024_OFFICIAL,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_PEN_MEX__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_GMI_ideal_aggregate,policy_cost,MEX,0.010120031558367331,0.010120031558367331,0.010120031558367331,fixed_observed_or_mechanical,declared,MEX_GMI_ideal_aggregate_2024,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_GMI_ideal_aggregate_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_gmi_GMI_ideal_aggregate,policy_cost,MEX,1.0,1.0,1.0,fixed,0_to_1,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_gmi_GMI_ideal_aggregate_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_GMI_loaded_aggregate,policy_cost,MEX,0.015180047337550994,0.015180047337550994,0.015180047337550994,fixed_observed_or_mechanical,declared,MEX_GMI_loaded_aggregate_2024,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_GMI_loaded_aggregate_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
chi_gmi_GMI_loaded_aggregate,policy_cost,MEX,1.0,1.0,1.0,fixed,0_to_1,PLAN_02_SEC_10_10,GMI aggregate gap-coverage parameter.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_chi_gmi_GMI_loaded_aggregate_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
theta_target_GMI_loaded,policy_cost,MEX,1.5,1.0,1.5,bounded_PERT,declared,PLAN_02_SEC_10_10,Loaded aggregate GMI is companion mandatory in rankings.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_theta_target_GMI_loaded_MEX__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_MUT,policy_cost,MEX,0.03953137327487238,0.03953137327487238,0.03953137327487238,fixed_observed_or_mechanical,declared,MEX_MUT_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_MUT_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_MUT,policy_cost,MEX,0.25,0.1,0.4,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_MUT_MEX__MUT_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_PBI,policy_cost,MEX,0.05564183037154088,0.05564183037154088,0.05564183037154088,fixed_observed_or_mechanical,declared,MEX_PBI_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_PBI_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_PBI,policy_cost,MEX,0.5,0.25,1.0,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_PBI_MEX__PBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
policy_cost_gross_gdp_UBI,policy_cost,MEX,0.15812549309948953,0.15812549309948953,0.15812549309948953,fixed_observed_or_mechanical,declared,MEX_UBI_2024_ASSUMED_ETA,Gross recurring cost is the primary cost convention.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_policy_cost_gross_gdp_UBI_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
eta_UBI,policy_cost,MEX,1.0,0.25,1.0,bounded_PERT,declared,PLAN_01_02,Policy eta ladder registered for MUT/PBI/UBI.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_eta_UBI_MEX__UBI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_admin_cost_new_gdp,policy_admin_transition_cost,PER,0.0025,0.0025,0.0025,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_admin_cost_new_gdp_PER__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_oneoff_gdp,policy_admin_transition_cost,PER,0.002,0.002,0.002,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_oneoff_gdp_PER__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_recurring_gdp,policy_admin_transition_cost,PER,0.00025,0.00025,0.00025,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_recurring_gdp_PER__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_horizon_years,policy_admin_transition_cost,PER,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_horizon_years_PER__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_transition_discount_rate,policy_admin_transition_cost,PER,0.03,0.03,0.03,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_transition_discount_rate_PER__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
GMI_leakage_fixed_gdp,policy_admin_transition_cost,PER,0.0002,0.0002,0.0002,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_GMI_leakage_fixed_gdp_PER__GMI_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_admin_cost_new_gdp,policy_admin_transition_cost,PER,0.0012,0.0012,0.0012,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_admin_cost_new_gdp_PER__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_oneoff_gdp,policy_admin_transition_cost,PER,0.0009599999999999999,0.0009599999999999999,0.0009599999999999999,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_oneoff_gdp_PER__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_recurring_gdp,policy_admin_transition_cost,PER,0.00011999999999999999,0.00011999999999999999,0.00011999999999999999,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_recurring_gdp_PER__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
PEN_transition_horizon_years,policy_admin_transition_cost,PER,3.0,3.0,3.0,fixed_registered_assumption,declared,ASPIRE_LITERATURE_ASSUMPTION;PLAN_01_02,Administrative and transition cost from official 4C assumption registry.,none,baseline-official-v3,v1.0.1-official-4c,OFFICIAL_V2_PEN_transition_horizon_years_PER__PEN_,2026-07-09T12:13:19.415601+00:00,materialize_official_v3_measurement_uncertainty.py,registered,,,False,False,True,baseline,True
